,momentum_baseline,equal_weight,model_walkforward,model_risk_managed,momentum_balanced,momentum_aggressive,buy_hold_SPY
2020-06-16,1.9796985653015162,1.7838365260216282,3.8384265268150353,2.4137734803177007,1.7032842853120929,1.980683366133547,1.7631856600260094
2020-06-17,1.9796985653015162,1.7838365260216282,3.8384265268150353,2.4137734803177007,1.7032842853120929,1.980683366133547,1.7558618156258599
2020-06-18,1.9796985653015162,1.7838365260216282,3.8384265268150353,2.4137734803177007,1.7032842853120929,1.980683366133547,1.7565377707210443
2020-06-19,1.9796985653015162,1.7838365260216282,3.8384265268150353,2.4137734803177007,1.7032842853120929,1.980683366133547,1.7464990707020225
2020-06-22,2.052962860098252,1.7901011011766583,3.6646540226489868,2.3930879942867107,1.7173723751349168,2.0539841062456143,1.757703204090744
2020-06-23,2.052962860098252,1.7901011011766583,3.6646540226489868,2.3930879942867107,1.7173723751349168,2.0539841062456143,1.7657952132877734
2020-06-24,2.052962860098252,1.7901011011766583,3.6646540226489868,2.3930879942867107,1.7173723751349168,2.0539841062456143,1.7207521767942409
2020-06-25,2.052962860098252,1.7901011011766583,3.6646540226489868,2.3930879942867107,1.7173723751349168,2.0539841062456143,1.7391995412333543
2020-06-26,2.052962860098252,1.7901011011766583,3.6646540226489868,2.3930879942867107,1.7173723751349168,2.0539841062456143,1.697890904139505
2020-06-29,1.9459897833776783,1.7479999847737857,3.5692220318409156,2.364516526963819,1.684182339647506,1.9469578157798744,1.7228455053568599
2020-06-30,1.9459897833776783,1.7479999847737857,3.5692220318409156,2.364516526963819,1.684182339647506,1.9469578157798744,1.7449148593970383
2020-07-01,1.9459897833776783,1.7479999847737857,3.5692220318409156,2.364516526963819,1.684182339647506,1.9469578157798744,1.7571372273010295
2020-07-02,1.9459897833776783,1.7479999847737857,3.5692220318409156,2.364516526963819,1.684182339647506,1.9469578157798744,1.7668140089168465
2020-07-06,1.9459897833776783,1.7479999847737857,3.5692220318409156,2.364516526963819,1.684182339647506,1.9469578157798744,1.7940890027492706
2020-07-07,2.0895524959647953,1.7762025828079298,3.666781272358503,2.390806894231468,1.7286352187737384,2.0905919436224663,1.7755851528539464
2020-07-08,2.0895524959647953,1.7762025828079298,3.666781272358503,2.390806894231468,1.7286352187737384,2.0905919436224663,1.7891659772760131
2020-07-09,2.0895524959647953,1.7762025828079298,3.666781272358503,2.390806894231468,1.7286352187737384,2.0905919436224663,1.7789797043266924
2020-07-10,2.0895524959647953,1.7762025828079298,3.666781272358503,2.390806894231468,1.7286352187737384,2.0905919436224663,1.7971438933330142
2020-07-13,2.0895524959647953,1.7762025828079298,3.666781272358503,2.390806894231468,1.7286352187737384,2.0905919436224663,1.7815828982986843
2020-07-14,2.099774913280254,1.805322055353863,3.794549306369425,2.434872256621353,1.7458168375382215,2.1008194460782863,1.8046706738920668
2020-07-15,2.099774913280254,1.805322055353863,3.794549306369425,2.434872256621353,1.7458168375382215,2.1008194460782863,1.8212500904796007
2020-07-16,2.099774913280254,1.805322055353863,3.794549306369425,2.434872256621353,1.7458168375382215,2.1008194460782863,1.815252345034863
2020-07-17,2.099774913280254,1.805322055353863,3.794549306369425,2.434872256621353,1.7458168375382215,2.1008194460782863,1.8205148443591883
2020-07-20,2.099774913280254,1.805322055353863,3.794549306369425,2.434872256621353,1.7458168375382215,2.1008194460782863,1.8352276223606843
2020-07-21,2.2101925930984074,1.856588109138386,3.941464676823689,2.469040301489176,1.7846580711959994,2.2112920531590348,1.8391322262807375
2020-07-22,2.2101925930984074,1.856588109138386,3.941464676823689,2.469040301489176,1.7846580711959994,2.2112920531590348,1.8496003653973088
2020-07-23,2.2101925930984074,1.856588109138386,3.941464676823689,2.469040301489176,1.7846580711959994,2.2112920531590348,1.8275317595088683
2020-07-24,2.2101925930984074,1.856588109138386,3.941464676823689,2.469040301489176,1.7846580711959994,2.2112920531590348,1.8157614622924978
2020-07-27,2.2101925930984074,1.856588109138386,3.941464676823689,2.469040301489176,1.7846580711959994,2.2112920531590348,1.829002625825562
2020-07-28,2.1480644963776956,1.8480773501847387,3.9317881304312907,2.4718306277634743,1.767132721382882,2.1491330508234907,1.8174027201674963
2020-07-29,2.1480644963776956,1.8480773501847387,3.9317881304312907,2.4718306277634743,1.767132721382882,2.1491330508234907,1.8397545014887284
2020-07-30,2.1480644963776956,1.8480773501847387,3.9317881304312907,2.4718306277634743,1.767132721382882,2.1491330508234907,1.8331900311025382
2020-07-31,2.1480644963776956,1.8480773501847387,3.9317881304312907,2.4718306277634743,1.767132721382882,2.1491330508234907,1.847676867279191
2020-08-03,2.1480644963776956,1.8480773501847387,3.9317881304312907,2.4718306277634743,1.767132721382882,2.1491330508234907,1.8605220715049764
2020-08-04,2.3062431761983593,1.8848383564042095,4.150933167579188,2.521831721797099,1.816631650835751,2.3073904166109114,1.8677084430232886
2020-08-05,2.3062431761983593,1.8848383564042095,4.150933167579188,2.521831721797099,1.816631650835751,2.3073904166109114,1.8793089097951579
2020-08-06,2.3062431761983593,1.8848383564042095,4.150933167579188,2.521831721797099,1.816631650835751,2.3073904166109114,1.8918709385881516
2020-08-07,2.3062431761983593,1.8848383564042095,4.150933167579188,2.521831721797099,1.816631650835751,2.3073904166109114,1.8932292080682929
2020-08-10,2.3062431761983593,1.8848383564042095,4.150933167579188,2.521831721797099,1.816631650835751,2.3073904166109114,1.8988878537378315
2020-08-11,2.217893095439601,1.9283809815287625,4.012686349444655,2.55129276085379,1.7960574276625423,2.218996386114265,1.8832131396393423
2020-08-12,2.217893095439601,1.9283809815287625,4.012686349444655,2.55129276085379,1.7960574276625423,2.218996386114265,1.9094697119185622
2020-08-13,2.217893095439601,1.9283809815287625,4.012686349444655,2.55129276085379,1.7960574276625423,2.218996386114265,1.906017739799933
2020-08-14,2.217893095439601,1.9283809815287625,4.012686349444655,2.55129276085379,1.7960574276625423,2.218996386114265,1.9060745993320127
2020-08-17,2.217893095439601,1.9283809815287625,4.012686349444655,2.55129276085379,1.7960574276625423,2.218996386114265,1.9121292043088303
2020-08-18,2.379802883909532,1.935937815498155,4.2261131386344415,2.600006672018628,1.8283028758527153,2.3809867165905376,1.91626031116753
2020-08-19,2.379802883909532,1.935937815498155,4.2261131386344415,2.600006672018628,1.8283028758527153,2.3809867165905376,1.908280711769119
2020-08-20,2.379802883909532,1.935937815498155,4.2261131386344415,2.600006672018628,1.8283028758527153,2.3809867165905376,1.9142225328714493
2020-08-21,2.379802883909532,1.935937815498155,4.2261131386344415,2.600006672018628,1.8283028758527153,2.3809867165905376,1.9210129450824829
2020-08-24,2.379802883909532,1.935937815498155,4.2261131386344415,2.600006672018628,1.8283028758527153,2.3809867165905376,1.9404796662644728
2020-08-25,2.4080889986329184,1.9437853011761956,4.335375571800365,2.6232946500514074,1.8432144128942691,2.40928690223856,1.9472695173617027
2020-08-26,2.4080889986329184,1.9437853011761956,4.335375571800365,2.6232946500514074,1.8432144128942691,2.40928690223856,1.966791788810231
2020-08-27,2.4080889986329184,1.9437853011761956,4.335375571800365,2.6232946500514074,1.8432144128942691,2.40928690223856,1.9710929131513666
2020-08-28,2.4080889986329184,1.9437853011761956,4.335375571800365,2.6232946500514074,1.8432144128942691,2.40928690223856,1.9838251464647305
2020-08-31,2.4080889986329184,1.9437853011761956,4.335375571800365,2.6232946500514074,1.8432144128942691,2.40928690223856,1.9766382138326148
2020-09-01,2.5962621941743595,1.9660894216832616,4.464608188963607,2.654776119536431,1.916208785266547,2.597553704515281,1.995255221678295
2020-09-02,2.5962621941743595,1.9660894216832616,4.464608188963607,2.654776119536431,1.916208785266547,2.597553704515281,2.024114239777769
2020-09-03,2.5962621941743595,1.9660894216832616,4.464608188963607,2.654776119536431,1.916208785266547,2.597553704515281,1.9544560759179495
2020-09-04,2.5962621941743595,1.9660894216832616,4.464608188963607,2.654776119536431,1.916208785266547,2.597553704515281,1.9384985604625373
2020-09-08,2.5962621941743595,1.9660894216832616,4.464608188963607,2.654776119536431,1.916208785266547,2.597553704515281,1.8855333452164769
2020-09-09,2.3229317605427764,1.9249985768199387,4.083050472795853,2.5553122285686065,1.8147533407496532,2.324087302689762,1.9227677349837062
2020-09-10,2.3229317605427764,1.9249985768199387,4.083050472795853,2.5553122285686065,1.8147533407496532,2.324087302689762,1.8893814636803192
2020-09-11,2.3229317605427764,1.9249985768199387,4.083050472795853,2.5553122285686065,1.8147533407496532,2.324087302689762,1.8903432127393782
2020-09-14,2.3229317605427764,1.9249985768199387,4.083050472795853,2.5553122285686065,1.8147533407496532,2.324087302689762,1.915241889614326
2020-09-15,2.3229317605427764,1.9249985768199387,4.083050472795853,2.5553122285686065,1.8147533407496532,2.324087302689762,1.924917923078405
2020-09-16,2.4004031758005753,1.9521217973568015,4.103288580125877,2.5963325406829774,1.8296735660456511,2.4015972560945,1.9172787327207341
2020-09-17,2.4004031758005753,1.9521217973568015,4.103288580125877,2.5963325406829774,1.8296735660456511,2.4015972560945,1.9004155795866051
2020-09-18,2.4004031758005753,1.9521217973568015,4.103288580125877,2.5963325406829774,1.8296735660456511,2.4015972560945,1.878536256087851
2020-09-21,2.4004031758005753,1.9521217973568015,4.103288580125877,2.5963325406829774,1.8296735660456511,2.4015972560945,1.8576295298483552
2020-09-22,2.4004031758005753,1.9521217973568015,4.103288580125877,2.5963325406829774,1.8296735660456511,2.4015972560945,1.8765484169202744
2020-09-23,2.308748016947733,1.8506044972428721,3.7732206972355753,2.4665146694146465,1.7676571738630122,2.309896503393038,1.8330291784788915
2020-09-24,2.308748016947733,1.8506044972428721,3.7732206972355753,2.4665146694146465,1.7676571738630122,2.309896503393038,1.8379151704411234
2020-09-25,2.308748016947733,1.8506044972428721,3.7732206972355753,2.4665146694146465,1.7676571738630122,2.309896503393038,1.8676285778252688
2020-09-28,2.308748016947733,1.8506044972428721,3.7732206972355753,2.4665146694146465,1.7676571738630122,2.309896503393038,1.8986491933334444
2020-09-29,2.308748016947733,1.8506044972428721,3.7732206972355753,2.4665146694146465,1.7676571738630122,2.309896503393038,1.8883089881640525
2020-09-30,2.4571779248312606,1.9144866161868752,3.908683105936366,2.5398304701925234,1.8188542430091281,2.4584002477178015,1.902625619820335
2020-10-01,2.4571779248312606,1.9144866161868752,3.908683105936366,2.5398304701925234,1.8188542430091281,2.4584002477178015,1.9148408802828163
2020-10-02,2.4571779248312606,1.9144866161868752,3.908683105936366,2.5398304701925234,1.8188542430091281,2.4584002477178015,1.896660231938261
2020-10-05,2.4571779248312606,1.9144866161868752,3.908683105936366,2.5398304701925234,1.8188542430091281,2.4584002477178015,1.93029414146689
2020-10-06,2.4571779248312606,1.9144866161868752,3.908683105936366,2.5398304701925234,1.8188542430091281,2.4584002477178015,1.902853057948654
2020-10-07,2.55460329861658,1.9769346481852688,3.9937920554490223,2.6031055464149015,1.8807918566933004,2.5558740857445192,1.9359754187265
2020-10-08,2.55460329861658,1.9769346481852688,3.9937920554490223,2.6031055464149015,1.8807918566933004,2.5558740857445192,1.9531327825315548
2020-10-09,2.55460329861658,1.9769346481852688,3.9937920554490223,2.6031055464149015,1.8807918566933004,2.5558740857445192,1.970574818072877
2020-10-12,2.55460329861658,1.9769346481852688,3.9937920554490223,2.6031055464149015,1.8807918566933004,2.5558740857445192,2.002276438700468
2020-10-13,2.55460329861658,1.9769346481852688,3.9937920554490223,2.6031055464149015,1.8807918566933004,2.5558740857445192,1.9892095945223323
2020-10-14,2.56950550439992,2.0028879069623855,4.0051622939466345,2.630923461351679,1.8896381010810894,2.5707837046284756,1.976710597513256
2020-10-15,2.56950550439992,2.0028879069623855,4.0051622939466345,2.630923461351679,1.8896381010810894,2.5707837046284756,1.974267695051107
2020-10-16,2.56950550439992,2.0028879069623855,4.0051622939466345,2.630923461351679,1.8896381010810894,2.5707837046284756,1.973074393029171
2020-10-19,2.56950550439992,2.0028879069623855,4.0051622939466345,2.630923461351679,1.8896381010810894,2.5707837046284756,1.9430768750225615
2020-10-20,2.56950550439992,2.0028879069623855,4.0051622939466345,2.630923461351679,1.8896381010810894,2.5707837046284756,1.9508604586656453
2020-10-21,2.4782479552358914,1.9833715955758457,3.8392688602741933,2.598515264883623,1.8567510433618337,2.4794807594067234,1.9471673946494805
2020-10-22,2.4782479552358914,1.9833715955758457,3.8392688602741933,2.598515264883623,1.8567510433618337,2.4794807594067234,1.9578485699734163
2020-10-23,2.4782479552358914,1.9833715955758457,3.8392688602741933,2.598515264883623,1.8567510433618337,2.4794807594067234,1.9644958981645781
2020-10-26,2.4782479552358914,1.9833715955758457,3.8392688602741933,2.598515264883623,1.8567510433618337,2.4794807594067234,1.9281918350834162
2020-10-27,2.4782479552358914,1.9833715955758457,3.8392688602741933,2.598515264883623,1.8567510433618337,2.4794807594067234,1.9215443198543198
2020-10-28,2.389018882221672,1.8877615035922826,3.660768105900832,2.500210178926013,1.762577046351316,2.3902072994000165,1.8558687547332287
2020-10-29,2.389018882221672,1.8877615035922826,3.660768105900832,2.500210178926013,1.762577046351316,2.3902072994000165,1.8747304081971994
2020-10-30,2.389018882221672,1.8877615035922826,3.660768105900832,2.500210178926013,1.762577046351316,2.3902072994000165,1.8551866273862065
2020-11-02,2.389018882221672,1.8877615035922826,3.660768105900832,2.500210178926013,1.762577046351316,2.3902072994000165,1.8759803827132808
2020-11-03,2.389018882221672,1.8877615035922826,3.660768105900832,2.500210178926013,1.762577046351316,2.3902072994000165,1.9091021823773233
2020-11-04,2.445002538562222,1.989809321935252,3.8729114901911292,2.6094558503969503,1.808339179551209,2.4462188048042126,1.9517694630271827
2020-11-05,2.445002538562222,1.989809321935252,3.8729114901911292,2.6094558503969503,1.808339179551209,2.4462188048042126,1.9898339271476022
2020-11-06,2.445002538562222,1.989809321935252,3.8729114901911292,2.6094558503969503,1.808339179551209,2.4462188048042126,1.9893797990427025
2020-11-09,2.445002538562222,1.989809321935252,3.8729114901911292,2.6094558503969503,1.808339179551209,2.4462188048042126,2.0143779800987898
2020-11-10,2.445002538562222,1.989809321935252,3.8729114901911292,2.6094558503969503,1.808339179551209,2.4462188048042126,2.011423154809989
2020-11-11,2.618494458378159,2.116712371633695,4.152303426597611,2.740477853887249,1.8807383319765847,2.6197970281564453,2.026365428357083
2020-11-12,2.618494458378159,2.116712371633695,4.152303426597611,2.740477853887249,1.8807383319765847,2.6197970281564453,2.0067081155198654
2020-11-13,2.618494458378159,2.116712371633695,4.152303426597611,2.740477853887249,1.8807383319765847,2.6197970281564453,2.0344894210409072
2020-11-16,2.618494458378159,2.116712371633695,4.152303426597611,2.740477853887249,1.8807383319765847,2.6197970281564453,2.059885057707749
2020-11-17,2.618494458378159,2.116712371633695,4.152303426597611,2.740477853887249,1.8807383319765847,2.6197970281564453,2.0488066138109935
2020-11-18,2.7140098315650394,2.1400244672293733,4.3566750687662,2.8001184388663845,1.9239574184660533,2.715359915455138,2.0241497769853187
2020-11-19,2.7140098315650394,2.1400244672293733,4.3566750687662,2.8001184388663845,1.9239574184660533,2.715359915455138,2.0326715993557665
2020-11-20,2.7140098315650394,2.1400244672293733,4.3566750687662,2.8001184388663845,1.9239574184660533,2.715359915455138,2.0187524233102385
2020-11-23,2.7140098315650394,2.1400244672293733,4.3566750687662,2.8001184388663845,1.9239574184660533,2.715359915455138,2.0308537776706257
2020-11-24,2.7140098315650394,2.1400244672293733,4.3566750687662,2.8001184388663845,1.9239574184660533,2.715359915455138,2.0635784957997827
2020-11-25,2.8743395366217843,2.200417721547847,4.597870991701987,2.8766234980253076,1.9802658355747031,2.875769376505905,2.0603958583067943
2020-11-27,2.8743395366217843,2.200417721547847,4.597870991701987,2.8766234980253076,1.9802658355747031,2.875769376505905,2.066134930288156
2020-11-30,2.8743395366217843,2.200417721547847,4.597870991701987,2.8766234980253076,1.9802658355747031,2.875769376505905,2.0569876530648314
2020-12-01,2.8743395366217843,2.200417721547847,4.597870991701987,2.8766234980253076,1.9802658355747031,2.875769376505905,2.0794860721266906
2020-12-02,2.8743395366217843,2.200417721547847,4.597870991701987,2.8766234980253076,1.9802658355747031,2.875769376505905,2.0838608894140083
2020-12-03,3.0631373973261735,2.214847109982891,4.705535298498933,2.9014014723345123,2.0149524591935606,3.06466115468519,2.0832922940932113
2020-12-04,3.0631373973261735,2.214847109982891,4.705535298498933,2.9014014723345123,2.0149524591935606,3.06466115468519,2.1012458783853165
2020-12-07,3.0631373973261735,2.214847109982891,4.705535298498933,2.9014014723345123,2.0149524591935606,3.06466115468519,2.0969275465542094
2020-12-08,3.0631373973261735,2.214847109982891,4.705535298498933,2.9014014723345123,2.0149524591935606,3.06466115468519,2.1030633259945883
2020-12-09,3.0631373973261735,2.214847109982891,4.705535298498933,2.9014014723345123,2.0149524591935606,3.06466115468519,2.0842016725306176
2020-12-10,3.1429667578639537,2.2350720970964146,4.792152743754124,2.924593490843428,2.0483390178573813,3.1445302263295276,2.0835195451835955
2020-12-11,3.1429667578639537,2.2350720970964146,4.792152743754124,2.924593490843428,2.0483390178573813,3.1445302263295276,2.0810766427214467
2020-12-14,3.1429667578639537,2.2350720970964146,4.792152743754124,2.924593490843428,2.0483390178573813,3.1445302263295276,2.071759535053621
2020-12-15,3.1429667578639537,2.2350720970964146,4.792152743754124,2.924593490843428,2.0483390178573813,3.1445302263295276,2.099768091665047
2020-12-16,3.1429667578639537,2.2350720970964146,4.792152743754124,2.924593490843428,2.0483390178573813,3.1445302263295276,2.1030633259945883
2020-12-17,3.091765833834845,2.259542815343408,4.721841128176815,2.9133151442635237,2.0462891103507057,3.093303832406432,2.1148240842763006
2020-12-18,3.091765833834845,2.259542815343408,4.721841128176815,2.9133151442635237,2.0462891103507057,3.093303832406432,2.10637950857279
2020-12-21,3.091765833834845,2.259542815343408,4.721841128176815,2.9133151442635237,2.0462891103507057,3.093303832406432,2.0988486131791793
2020-12-22,3.091765833834845,2.259542815343408,4.721841128176815,2.9133151442635237,2.0462891103507057,3.093303832406432,2.095311164724496
2020-12-23,3.091765833834845,2.259542815343408,4.721841128176815,2.9133151442635237,2.0462891103507057,3.093303832406432,2.0971938885728987
2020-12-24,3.026218408415105,2.25102097344626,4.653389686979431,2.903813495312012,2.032677944622537,3.027723800427177,2.1053524832746002
2020-12-28,3.026218408415105,2.25102097344626,4.653389686979431,2.903813495312012,2.032677944622537,3.027723800427177,2.1234397996898537
2020-12-29,3.026218408415105,2.25102097344626,4.653389686979431,2.903813495312012,2.032677944622537,3.027723800427177,2.1193883709912393
2020-12-30,3.026218408415105,2.25102097344626,4.653389686979431,2.903813495312012,2.032677944622537,3.027723800427177,2.1224118392019915
2020-12-31,3.026218408415105,2.25102097344626,4.653389686979431,2.903813495312012,2.032677944622537,3.027723800427177,2.133196259465756
2021-01-04,2.964370968036729,2.234626008419388,4.54901035454776,2.8547434333565973,2.0242032101748597,2.9658455940464354,2.1041546923422367
2021-01-05,2.964370968036729,2.234626008419388,4.54901035454776,2.8547434333565973,2.0242032101748597,2.9658455940464354,2.1186469526189895
2021-01-06,2.964370968036729,2.234626008419388,4.54901035454776,2.8547434333565973,2.0242032101748597,2.9658455940464354,2.1313129745035497
2021-01-07,2.964370968036729,2.234626008419388,4.54901035454776,2.8547434333565973,2.0242032101748597,2.9658455940464354,2.162979057923591
2021-01-08,2.964370968036729,2.234626008419388,4.54901035454776,2.8547434333565973,2.0242032101748597,2.9658455940464354,2.1753033615018698
2021-01-11,3.318482164755295,2.33171146978346,4.890355319490588,2.983743919202186,2.178299632950071,3.3201329433405866,2.160639400401271
2021-01-12,3.318482164755295,2.33171146978346,4.890355319490588,2.983743919202186,2.178299632950071,3.3201329433405866,2.1610957729613847
2021-01-13,3.318482164755295,2.33171146978346,4.890355319490588,2.983743919202186,2.178299632950071,3.3201329433405866,2.166915645330439
2021-01-14,3.318482164755295,2.33171146978346,4.890355319490588,2.983743919202186,2.178299632950071,3.3201329433405866,2.1593275163288794
2021-01-15,3.318482164755295,2.33171146978346,4.890355319490588,2.983743919202186,2.178299632950071,3.3201329433405866,2.14358004447388
2021-01-19,3.4716978107819596,2.3468173924269444,5.059070142508956,3.0357070383347646,2.2105908404693917,3.4734248064733966,2.16041102708328
2021-01-20,3.4716978107819596,2.3468173924269444,5.059070142508956,3.0357070383347646,2.2105908404693917,3.4734248064733966,2.1903088538708153
2021-01-21,3.4716978107819596,2.3468173924269444,5.059070142508956,3.0357070383347646,2.2105908404693917,3.4734248064733966,2.1923049227075087
2021-01-22,3.4716978107819596,2.3468173924269444,5.059070142508956,3.0357070383347646,2.2105908404693917,3.4734248064733966,2.1845462151097097
2021-01-25,3.4716978107819596,2.3468173924269444,5.059070142508956,3.0357070383347646,2.2105908404693917,3.4734248064733966,2.1931609953335904
2021-01-26,3.224472757377911,2.3308859899237824,4.895452578677259,2.937667281449525,2.1498676443569757,3.2260767709939158,2.1897380140948046
2021-01-27,3.224472757377911,2.3308859899237824,4.895452578677259,2.937667281449525,2.1498676443569757,3.2260767709939158,2.1362199147144425
2021-01-28,3.224472757377911,2.3308859899237824,4.895452578677259,2.937667281449525,2.1498676443569757,3.2260767709939158,2.1545919028659637
2021-01-29,3.224472757377911,2.3308859899237824,4.895452578677259,2.937667281449525,2.1498676443569757,3.2260767709939158,2.111458149607529
2021-02-01,3.224472757377911,2.3308859899237824,4.895452578677259,2.937667281449525,2.1498676443569757,3.2260767709939158,2.1466042608363702
2021-02-02,3.21060230343518,2.3247931168986,4.9338615331540145,2.9848064565912025,2.138478797058383,3.2121994171954067,2.176957524994347
2021-02-03,3.21060230343518,2.3247931168986,4.9338615331540145,2.9848064565912025,2.138478797058383,3.2121994171954067,2.178669483208576
2021-02-04,3.21060230343518,2.3247931168986,4.9338615331540145,2.9848064565912025,2.138478797058383,3.2121994171954067,2.203431435353424
2021-02-05,3.21060230343518,2.3247931168986,4.9338615331540145,2.9848064565912025,2.138478797058383,3.2121994171954067,2.2121038232611223
2021-02-08,3.21060230343518,2.3247931168986,4.9338615331540145,2.9848064565912025,2.138478797058383,3.2121994171954067,2.2280791073203092
2021-02-09,3.5418115153558216,2.401190818883182,5.261544682138205,3.0927417657374785,2.218284580473804,3.543573389101833,2.226596083537875
2021-02-10,3.5418115153558216,2.401190818883182,5.261544682138205,3.0927417657374785,2.218284580473804,3.543573389101833,2.2256259177717648
2021-02-11,3.5418115153558216,2.401190818883182,5.261544682138205,3.0927417657374785,2.218284580473804,3.543573389101833,2.2292205998343966
2021-02-12,3.5418115153558216,2.401190818883182,5.261544682138205,3.0927417657374785,2.218284580473804,3.543573389101833,2.24023245822648
2021-02-16,3.5418115153558216,2.401190818883182,5.261544682138205,3.0927417657374785,2.218284580473804,3.543573389101833,2.2382923137321944
2021-02-17,3.778084152110062,2.4230765954001754,5.479614653091135,3.163124452579638,2.28238990875092,3.779963559653057,2.238805732862322
2021-02-18,3.778084152110062,2.4230765954001754,5.479614653091135,3.163124452579638,2.28238990875092,3.779963559653057,2.2292776464044106
2021-02-19,3.778084152110062,2.4230765954001754,5.479614653091135,3.163124452579638,2.28238990875092,3.779963559653057,2.2253406849216937
2021-02-22,3.778084152110062,2.4230765954001754,5.479614653091135,3.163124452579638,2.28238990875092,3.779963559653057,2.2082239083484194
2021-02-23,3.778084152110062,2.4230765954001754,5.479614653091135,3.163124452579638,2.28238990875092,3.779963559653057,2.21090565825289
2021-02-24,3.795556883186212,2.4575509650592258,5.457143702613536,3.1876659527805744,2.2762194144680037,3.7974449825373457,2.23526791033177
2021-02-25,3.795556883186212,2.4575509650592258,5.457143702613536,3.1876659527805744,2.2762194144680037,3.7974449825373457,2.1814079056071916
2021-02-26,3.795556883186212,2.4575509650592258,5.457143702613536,3.1876659527805744,2.2762194144680037,3.7974449825373457,2.1701674868591825
2021-03-01,3.795556883186212,2.4575509650592258,5.457143702613536,3.1876659527805744,2.2762194144680037,3.7974449825373457,2.2227728411193173
2021-03-02,3.795556883186212,2.4575509650592258,5.457143702613536,3.1876659527805744,2.2762194144680037,3.7974449825373457,2.2054282523418554
2021-03-03,3.8632149101473123,2.408991657365428,5.217055084600521,3.1438741647190143,2.276602827359839,3.865136665976464,2.1762157325462277
2021-03-04,3.8632149101473123,2.408991657365428,5.217055084600521,3.1438741647190143,2.276602827359839,3.865136665976464,2.1492858237029058
2021-03-05,3.8632149101473123,2.408991657365428,5.217055084600521,3.1438741647190143,2.276602827359839,3.865136665976464,2.1888247078607743
2021-03-08,3.8632149101473123,2.408991657365428,5.217055084600521,3.1438741647190143,2.276602827359839,3.865136665976464,2.1779275037225223
2021-03-09,3.8632149101473123,2.408991657365428,5.217055084600521,3.1438741647190143,2.276602827359839,3.865136665976464,2.2090227473665527
2021-03-10,4.134193848805978,2.470616890475006,5.019315560347127,3.1120800796576766,2.34513487821285,4.136250403078151,2.2227728411193173
2021-03-11,4.134193848805978,2.470616890475006,5.019315560347127,3.1120800796576766,2.34513487821285,4.136250403078151,2.245309977033612
2021-03-12,4.134193848805978,2.470616890475006,5.019315560347127,3.1120800796576766,2.34513487821285,4.136250403078151,2.2483340063581676
2021-03-15,4.134193848805978,2.470616890475006,5.019315560347127,3.1120800796576766,2.34513487821285,4.136250403078151,2.261742194766716
2021-03-16,4.134193848805978,2.470616890475006,5.019315560347127,3.1120800796576766,2.34513487821285,4.136250403078151,2.2588894921901375
2021-03-17,4.322098987508543,2.523290674654457,5.324520375102373,3.217705972759965,2.3905516182244635,4.324249015171151,2.266591714331726
2021-03-18,4.322098987508543,2.523290674654457,5.324520375102373,3.217705972759965,2.3905516182244635,4.324249015171151,2.2336141209151616
2021-03-19,4.322098987508543,2.523290674654457,5.324520375102373,3.217705972759965,2.3905516182244635,4.324249015171151,2.229480769601248
2021-03-22,4.322098987508543,2.523290674654457,5.324520375102373,3.217705972759965,2.3905516182244635,4.324249015171151,2.2472828531664306
2021-03-23,4.322098987508543,2.523290674654457,5.324520375102373,3.217705972759965,2.3905516182244635,4.324249015171151,2.22959542385508
2021-03-24,3.837095169028896,2.4596688426795112,4.852016527375746,3.0327347852296245,2.258874171614374,3.8390039315957205,2.2182616731777687
2021-03-25,3.837095169028896,2.4596688426795112,4.852016527375746,3.0327347852296245,2.258874171614374,3.8390039315957205,2.230740470089922
2021-03-26,3.837095169028896,2.4596688426795112,4.852016527375746,3.0327347852296245,2.258874171614374,3.8390039315957205,2.2666885999817823
2021-03-29,3.837095169028896,2.4596688426795112,4.852016527375746,3.0327347852296245,2.258874171614374,3.8390039315957205,2.2655439278228093
2021-03-30,3.837095169028896,2.4596688426795112,4.852016527375746,3.0327347852296245,2.258874171614374,3.8390039315957205,2.259532902684724
2021-03-31,3.583764994742865,2.523169224843264,4.939276238662352,3.0502536406159266,2.2408837035176634,3.5855477382425507,2.268692337373789
2021-04-01,3.583764994742865,2.523169224843264,4.939276238662352,3.0502536406159266,2.2408837035176634,3.5855477382425507,2.2931916882586374
2021-04-05,3.583764994742865,2.523169224843264,4.939276238662352,3.0502536406159266,2.2408837035176634,3.5855477382425507,2.3261062498912843
2021-04-06,3.583764994742865,2.523169224843264,4.939276238662352,3.0502536406159266,2.2408837035176634,3.5855477382425507,2.324732456262582
2021-04-07,3.583764994742865,2.523169224843264,4.939276238662352,3.0502536406159266,2.2408837035176634,3.5855477382425507,2.3274231839879067
2021-04-08,3.5902150958153705,2.576501327047274,4.974448450615258,3.0906337522881087,2.2485611029211388,3.5920010479171203,2.3384707666254747
2021-04-09,3.5902150958153705,2.576501327047274,4.974448450615258,3.0906337522881087,2.2485611029211388,3.5920010479171203,2.3554713926414412
2021-04-12,3.5902150958153705,2.576501327047274,4.974448450615258,3.0906337522881087,2.2485611029211388,3.5920010479171203,2.356330644912409
2021-04-13,3.5902150958153705,2.576501327047274,4.974448450615258,3.0906337522881087,2.2485611029211388,3.5920010479171203,2.3633137061959495
